Date,League,Team 1,Score,Team 2,League Name
11.09. 19:00,HB GER,FA Göppingen,24:24,SC DHfK Leipzig,Deutsche Handball Bundesliga
11.09. 19:00,ISL 1,IA Akranes,3:0,Breidablik,Island Bestadeild
11.09. 19:00,DEN 2,Hobro IK,1:4,Lyngby BK,Dänemark 1. Division
11.09. 19:00,CL FR,Brann Frauen NOR,1:0,Man. United Fr ENG,UEFA Champions League Frauen
11.09. 19:00,CL FR,Frankfurt (F) GER,1:2,Real Madrid (F ESP,UEFA Champions League Frauen
11.09. 19:00,CL FR,FC Paris (F) FRA,0:0,Austria W. Fr AUT,UEFA Champions League Frauen
11.09. 19:00,CL FR,FC Paris Frauen,0:2,Austria W. Fr+2,UEFA Champions League Frauen
11.09. 19:30,CL FR,St. Pölten (F) AUT,3:1,For. Hjörring DEN,UEFA Champions League Frauen
11.09. 19:30,UEFA FR,Ajax Frauen NED,2:0,Sturm Graz Frauen,"UEFA Europa Cup, Frauen"
11.09. 19:30,ROU 2,Steaua Bukarest,2:1,ASA Targu Mures,"Rumänien, Liga 2"
11.09. 20:00,EH SUI,EHC Biel Bienne,1:4,HC Davos,Schweiz National League A
11.09. 20:30,CL FR,AS Roma Frauen ITA,1:2,Sporting Frauen,UEFA Champions League Frauen
11.09. 20:45,HB CL,FC Barcelona ESP,37:32,GOG Handbold DEN,Champions League
11.09. 20:45,HB CL,HBC Nantes FRA,34:40,Füchse Berlin GER,Champions League
11.09. 20:45,HB CL,Targi Kielce POL,38:27,Kolstad HB NOR,Champions League
11.09. 22:30,ECU 2,Guayaquil City FC,1:0,San Antonio FC,"Ecuador, LigaPro Primera B"
11.09. 22:30,ECU 2,Club Leones Norte,1:2,Gualaceo SC,"Ecuador, LigaPro Primera B"
12.09. 00:30,BRA CUP,Cruzeiro EC MG,2:0,Atletico MG,Brasilien Cup
12.09. 01:00,ARG 1,CA Belgrano,0:0,CA San Martin,Argentinien Primera Division
12.09. 02:15,NFL,Green Bay Packers,27:18,Washington Com.,USA NFL
12.09. 02:30,BRA CUP,Botafogo RJ,1:1,Vasco Da Gama RJ,Brasilien Cup
12.09. 04:00,CRC 1,Guadalupe FC,2:3,AD San Carlos,Costa Rica Primera División
12.09. 20:30,GER BL,Bayer Leverkusen,3:1,Eintr. Frankfurt,Deutschland Bundesliga
13.09. 15:30,GER BL,FC Heidenheim,0:2,Borussia Dortmund,Deutschland Bundesliga
13.09. 15:30,GER BL,Union Berlin,2:4,TSG Hoffenheim,Deutschland Bundesliga
13.09. 15:30,GER BL,VfL Wolfsburg,3:3,1. FC Köln,Deutschland Bundesliga
13.09. 15:30,GER BL,FSV Mainz 05,0:1,RB Leipzig,Deutschland Bundesliga
13.09. 15:30,GER BL,SC Freiburg,3:1,VfB Stuttgart,Deutschland Bundesliga
13.09. 17:00,AUT BL,Wolfsberger AC,3:1,RB Salzburg,Österreich Bundesliga
13.09. 17:00,AUT BL,SCR Altach,1:0,LASK,Österreich Bundesliga
13.09. 17:00,AUT BL,BW Linz,3:0,Grazer AK,Österreich Bundesliga
13.09. 18:30,GER BL,Bayern München,5:0,Hamburger SV,Deutschland Bundesliga
14.09. 14:30,AUT BL,SV Ried,0:2,TSV Hartberg,Österreich Bundesliga
14.09. 14:30,AUT BL,SK Rapid Wien,4:1,WSG Tirol,Österreich Bundesliga
14.09. 15:30,GER BL,FC St. Pauli,2:1,FC Augsburg,Deutschland Bundesliga
14.09. 17:00,AUT BL,SK Sturm Graz,0:1,FK Austria Wien,Österreich Bundesliga
14.09. 17:30,GER BL,Mönchengladbach,0:4,SV Werder Bremen,Deutschland Bundesliga
