Num,Date,Time,League,Team 1,Score,Team 2,League Name
054,22.12.,15:30,GER BL,Hannover 96,0:1,Fortuna Düsseldorf,Deutschland Bundesliga
055,22.12.,15:30,GER BL,1. FC Nürnberg,0:1,SC Freiburg,Deutschland Bundesliga
056,22.12.,15:45,HE-SL,"Hirscher, Marcel",Hirsche,Kristoffersen H.,"Ski Alpin, Herren Slalom"
057,22.12.,15:45,HE-SL,"Myhrer, Andre",Matt M.,"Matt, Michael","Ski Alpin, Herren Slalom"
058,22.12.,15:45,HE-SL,"Feller, Manuel",Yule D.,"Yule, Daniel","Ski Alpin, Herren Slalom"
059,22.12.,15:45,HE-SL,"Pinturault, Alexis",Schwarz,"Schwarz, Marco","Ski Alpin, Herren Slalom"
060,22.12.,15:45,HE-SL,"Grange, Jean-B.",Grange,"Meillard, Loic","Ski Alpin, Herren Slalom"
061,22.12.,16:00,ENG PL,AFC Bournemouth,2:0,Brighton & Hove,England Premier League
062,22.12.,16:00,ENG PL,FC Chelsea,0:1,Leicester City,England Premier League
063,22.12.,16:00,ENG PL,Huddersfield Town,1:3,FC Southampton,England Premier League
064,22.12.,16:00,ENG PL,Manchester City,2:3,Crystal Palace,England Premier League
065,22.12.,16:00,ENG PL,Newcastle United,0:0,FC Fulham,England Premier League
066,22.12.,16:00,ENG PL,West Ham United,0:2,FC Watford,England Premier League
067,22.12.,16:00,ENG CS,Blackburn Rovers,0:1,Norwich City,England Championship
068,22.12.,16:00,ENG CS,FC Brentford,1:0,Bolton Wanderers,England Championship
069,22.12.,16:00,ENG CS,Derby County,1:1,Bristol City,England Championship
070,22.12.,16:00,ENG CS,Ipswich Town,1:1,Sheffield United,England Championship
071,22.12.,16:00,ENG CS,Nottingham Forest,0:1,Queens Park R.,England Championship
072,22.12.,16:00,ENG CS,FC Reading,0:1,FC Middlesbrough,England Championship
073,22.12.,16:00,ENG CS,Rotherham United,0:4,West Bromwich,England Championship
074,22.12.,16:00,ENG CS,Sheffield Wednes.,1:0,Preston North End,England Championship
075,22.12.,16:00,ENG CS,Stoke City,1:0,FC Millwall,England Championship
076,22.12.,16:00,ENG CS,Wigan Athletic,0:3,Birmingham City,England Championship
077,22.12.,16:15,ESP 1,Atletico Madrid,1:0,Espanyol Barcelona,Spanien Primera Division
078,22.12.,17:00,TUR 1,Kasimpasa,4:1,Besiktas Istanbul,Türkei Süper Lig
079,22.12.,17:30,KLUB WM,Real Madrid ESP*,4:1,Al Ain UAE,FIFA Klub WM
080,22.12.,18:00,ITA A,AC Chievo Verona,1:1,Inter Mailand,Italien Serie A
081,22.12.,18:00,ITA A,FC Parma,0:0,Bologna FC,Italien Serie A
082,22.12.,18:00,BEL 1,RE Mouscron,3:1,RSC Anderlecht,Belgien Jupiler Pro League
083,22.12.,18:30,GER BL,Eintr. Frankfurt,0:3,FC Bayern München,Deutschland Bundesliga
084,22.12.,18:30,ENG PL,Cardiff City,1:5,Manchester United,England Premier League
085,22.12.,18:30,ENG CS,Hull City,3:2,Swansea City,England Championship
086,22.12.,18:30,ESP 1,FC Barcelona,2:0,Celta de Vigo,Spanien Primera Division
087,22.12.,19:00,BB AUT,Klosterneuburg,71:71,Traiskirchen,Österreich Basketball Superliga
088,22.12.,19:00,BB AUT,Swans Gmunden,85:87,Kapfenberg Bulls,Österreich Basketball Superliga
089,22.12.,19:45,NL 1,PSV Eindhoven,3:1,AZ Alkmaar,Niederlande Eredivisie
090,22.12.,20:30,ITA A,Juventus Turin,1:0,AS Roma,Italien Serie A
091,22.12.,20:45,ESP 1,Athletic Bilbao,1:1,Real Valladolid,Spanien Primera Division
092,23.12.,12:00,ESP 1,FC Valencia,2:1,SD Huesca,Spanien Primera Division
093,23.12.,12:15,NL 1,FC Utrecht,1:3,Ajax Amsterdam,Niederlande Eredivisie
094,23.12.,13:15,SCO PS,FC St. Johnstone,1:2,Glasgow Rangers,Schottland Premiership
095,23.12.,13:00,GER 3,Unterhaching,4:0,KFC Uerdingen 05,Deutschland 3. Liga
096,23.12.,13:30,GER 2,Holstein Kiel,3:1,Hamburger SV,Deutschland 2. Bundesliga
097,23.12.,13:30,GER 2,MSV Duisburg,1:3,Dynamo Dresden,Deutschland 2. Bundesliga
098,23.12.,13:30,GER 2,Erzgebirge Aue,3:0,FC Union Berlin,Deutschland 2. Bundesliga
099,23.12.,13:30,GER 2,SC Paderborn,6:2,SV Darmstadt 98,Deutschland 2. Bundesliga
100,23.12.,14:00,GER 3,Großaspach,0:0,FC Carl Zeiss Jena,Deutschland 3. Liga
101,23.12.,14:00,TUR 1,Trabzonspor,4:1,Caykur Rizespor,Türkei Süper Lig
102,23.12.,14:30,ENG CS,Aston Villa,2:3,Leeds United,England Championship
103,23.12.,14:30,NL 1,ADO Den Haag,2:2,Feyenoord,Niederlande Eredivisie
104,23.12.,14:30,BEL 1,Club Brügge,5:1,FC Royal Antwerpen,Belgien Jupiler Pro League
105,23.12.,15:30,GER BL,FC Augsburg,2:3,VfL Wolfsburg,Deutschland Bundesliga
106,23.12.,16:00,POR 1,FC Porto,2:1,Rio Ave FC,Portugal Primeira Liga
107,23.12.,16:00,EH AUT,EC RB Salzburg,2:4,HC Znojmo,Österreich Eishockey Liga
108,23.12.,16:15,ESP 1,CD Leganes,1:1,FC Sevilla,Spanien Primera Division
109,23.12.,17:00,ENG PL,FC Everton,2:6,Tottenham,England Premier League
110,23.12.,17:00,TUR 1,Galatasaray,4:2,Sivasspor,Türkei Süper Lig
111,23.12.,17:30,EH AUT,EC Dornbirn,3:1,Villacher SV,Österreich Eishockey Liga
112,23.12.,17:30,EH AUT,Black Wings Linz,4:4,EC Graz 99ers,Österreich Eishockey Liga
113,23.12.,17:30,EH AUT,KAC Klagenfurt,1:2,Vienna Capitals,Österreich Eishockey Liga
114,23.12.,18:00,GER BL,TSG Hoffenheim,1:1,FSV Mainz 05,Deutschland Bundesliga
115,23.12.,18:00,BEL 1,AS Eupen,0:2,KRC Genk,Belgien Jupiler Pro League
116,23.12.,18:00,BB AUT,BC Vienna,83:86,Oberwart Gunners,Österreich Basketball Superliga
117,23.12.,18:30,ESP 1,Rayo Vallecano,2:1,Levante UD,Spanien Primera Division
118,23.12.,18:30,POR 1,Benfica Lissabon,6:2,Sporting Braga,Portugal Primeira Liga
119,23.12.,21:00,POR 1,Vitoria Guimaraes,1:0,Sporting Lissabon,Portugal Primeira Liga
120,23.12.,22:25,NFL,N. Orleans Saints,31:28,Pittsbgh. Steelers,USA NFL
