Num,Date,Time,League,Team 1,Score,Team 2,League Name
055,20.04.,15:30,GER BL,FC Augsburg,6:0,VfB Stuttgart,Deutschland Bundesliga
056,20.04.,15:30,GER BL,FSV Mainz 05,3:1,Fortuna Düsseldorf,Deutschland Bundesliga
057,20.04.,15:30,GER BL,FC Bayern München,1:0,Werder Bremen,Deutschland Bundesliga
058,20.04.,15:30,GER BL,Bayer Leverkusen,2:0,1. FC Nürnberg,Deutschland Bundesliga
059,20.04.,16:00,ENG PL,West Ham United,2:2,Leicester City,England Premier League
060,20.04.,16:00,ENG PL,Wolverhampton,0:0,Brighton & Hove,England Premier League
061,20.04.,16:00,ENG PL,Huddersfield Town,1:2,FC Watford,England Premier League
062,20.04.,16:00,ENG PL,AFC Bournemouth,0:1,FC Fulham,England Premier League
063,20.04.,16:15,ESP 1,SD Eibar,0:1,Atletico Madrid,Spanien Primera Division
064,20.04.,17:00,AUT BL,Admira Wacker,2:1,TSV Hartberg,"Österreich Bundesliga, Qualifikationsgruppe"
065,20.04.,17:00,AUT BL,SV Mattersburg,3:1,Wacker Innsbruck,"Österreich Bundesliga, Qualifikationsgruppe"
066,20.04.,17:00,AUT BL,SCR Altach,2:2,SK Rapid Wien,"Österreich Bundesliga, Qualifikationsgruppe"
067,20.04.,17:00,EH AUT,KAC Klagenfurt,3:2,Vienna Capitals,Österreich Eishockey Liga
068,20.04.,18:00,ITA A,Juventus Turin,2:1,AC Fiorentina,Italien Serie A
069,20.04.,18:30,GER BL,Mönchengladbach,1:2,RB Leipzig,Deutschland Bundesliga
070,20.04.,18:30,ENG PL,Newcastle United,3:1,FC Southampton,England Premier League
071,20.04.,18:30,ESP 1,Rayo Vallecano,0:0,SD Huesca,Spanien Primera Division
072,20.04.,18:30,NL 1,FC Groningen,0:1,Ajax Amsterdam,Niederlande Eredivisie
073,20.04.,20:30,GER BL,FC Schalke 04,2:5,TSG Hoffenheim,Deutschland Bundesliga
074,20.04.,20:30,ITA A,Inter Mailand,1:1,AS Roma,Italien Serie A
075,20.04.,20:45,ESP 1,FC Barcelona,2:1,Real Sociedad,Spanien Primera Division
076,20.04.,20:45,NL 1,Feyenoord,2:1,AZ Alkmaar,Niederlande Eredivisie
077,21.04.,10:30,AUT 2,WSG Swarovs. Tirol,2:0,SK Vorwärts Steyr,Österreich Zweite Liga
078,21.04.,12:00,ESP 1,Levante UD,2:2,Espanyol Barcelona,Spanien Primera Division
079,21.04.,13:30,GER 2,Arminia Bielefeld,1:3,FC Ingolstadt,Deutschland 2. Bundesliga
080,21.04.,13:30,GER 2,Jahn Regensburg,1:0,FC Magdeburg,Deutschland 2. Bundesliga
081,21.04.,13:30,GER 2,SV Darmstadt 98,0:0,VfL Bochum,Deutschland 2. Bundesliga
082,21.04.,13:30,GER 2,FC Heidenheim,3:0,FC St. Pauli,Deutschland 2. Bundesliga
083,21.04.,13:30,GER 2,Dynamo Dresden,3:0,1. FC Köln,Deutschland 2. Bundesliga
084,21.04.,14:00,ESP 1,Getafe CF,3:0,FC Sevilla,Spanien Primera Division
085,21.04.,14:30,AUT BL,SK Sturm Graz,1:2,Wolfsberger AC,Österreich Bundesliga
086,21.04.,14:30,AUT BL,SKN St. Pölten,1:1,RB Salzburg,Österreich Bundesliga
087,21.04.,14:30,ENG PL,FC Everton,4:0,Manchester United,England Premier League
088,21.04.,15:30,GER BL,SC Freiburg,0:4,Bor. Dortmund,Deutschland Bundesliga
089,21.04.,16:15,ESP 1,Real Madrid,3:0,Athletic Bilbao,Spanien Primera Division
090,21.04.,17:00,ENG PL,Cardiff City,0:2,FC Liverpool,England Premier League
091,21.04.,17:00,ENG PL,FC Arsenal,2:3,Crystal Palace,England Premier League
092,21.04.,17:00,AUT BL,FK Austria Wien,2:2,LASK Linz,Österreich Bundesliga
093,21.04.,18:00,GER BL,Hertha BSC,0:0,Hannover 96,Deutschland Bundesliga
094,21.04.,18:00,TUR 1,Alanyaspor,1:0,Fenerbahce,Türkei Süper Lig
095,21.04.,18:00,BEL 1,RSC Anderlecht,0:0,KAA Gent,Belgien Jupiler Pro League
096,21.04.,18:30,ESP 1,Villarreal CF,2:1,CD Leganes,Spanien Primera Division
097,21.04.,20:45,ESP 1,Betis Sevilla,1:2,FC Valencia,Spanien Primera Division
098,21.04.,21:00,FRA 1,Paris SG,3:1,AS Monaco,Frankreich Ligue 1
099,22.04.,14:00,ENG CS,Aston Villa,1:0,FC Millwall,England Championship
100,22.04.,14:00,EH GER,Adler Mannheim,4:1,EHC München,Deutschland Deutsche Eishockey Liga
101,22.04.,14:30,BEL 1,FC Royal Antwerpen,0:0,Club Brügge,Belgien Jupiler Pro League
102,22.04.,16:00,ENG CS,Blackburn Rovers,2:0,Bolton Wanderers,England Championship
103,22.04.,16:00,ENG CS,Derby County,2:0,Queens Park R.,England Championship
104,22.04.,16:00,ENG CS,Hull City,0:3,Sheffield United,England Championship
105,22.04.,16:00,ENG CS,Ipswich Town,0:1,Swansea City,England Championship
106,22.04.,16:00,ENG CS,Nottingham Forest,3:0,FC Middlesbrough,England Championship
107,22.04.,16:00,ENG CS,FC Reading,0:0,West Bromwich,England Championship
108,22.04.,16:00,ENG CS,Rotherham United,1:3,Birmingham City,England Championship
109,22.04.,16:00,ENG CS,Sheffield Wednes.,2:0,Bristol City,England Championship
110,22.04.,16:00,ENG CS,Stoke City,2:2,Norwich City,England Championship
111,22.04.,16:00,ENG CS,Wigan Athletic,2:0,Preston North End,England Championship
112,22.04.,16:00,SUI SL,Xamax Neuchatel,1:0,Young Boys Bern,Schweiz Axpo Super League
113,22.04.,17:00,EH AUT,Vienna Capitals,0:2,KAC Klagenfurt,Österreich Eishockey Liga
114,22.04.,18:00,NOR 1,Lilleström SK,0:2,Molde FK,Norwegen Tippeligaen
115,22.04.,18:15,ENG CS,FC Brentford,2:0,Leeds United,England Championship
116,22.04.,19:00,ITA A,SSC Napoli,1:2,Atalanta Bergamo,Italien Serie A
117,22.04.,19:00,TUR 1,Sivasspor,1:2,Besiktas Istanbul,Türkei Süper Lig
118,22.04.,20:00,NOR 1,SK Brann,1:1,Valerenga IF,Norwegen Tippeligaen
119,22.04.,20:30,GER BL,VfL Wolfsburg,1:1,Eintr. Frankfurt,Deutschland Bundesliga
120,22.04.,21:00,ENG PL,FC Chelsea,2:2,FC Burnley,England Premier League
