Num,Date,Time,League,Team 1,Score,Team 2,League Name
041,13.02.,01:30,NHL,Ottawa Senators,1:4,Carolina Hurric.,USA NHL
042,13.02.,01:30,NHL,Tampa Bay Lightn.,6:3,Calgary Flames,USA NHL
043,13.02.,02:00,NHL,St. Louis Blues,8:3,New Jersey Devils,USA NHL
044,13.02.,02:00,NHL,Nashville Pred.,2:3,Detroit Red Wings,USA NHL
045,13.02.,02:00,NHL,Minnesota Wild,4:5,Philadelphia Fl.,USA NHL
046,13.02.,02:00,NHL,Winnipeg Jets,4:3,New York Rangers,USA NHL
047,13.02.,03:00,NHL,Colorado Avalan.,2:5,Toronto Maple L.,USA NHL
048,13.02.,15:00,KHL,Met. Magnitogorsk,4:1,HC Vityaz Podolsk,Kontinental Hockey League
049,13.02.,15:00,KHL,Traktor Chelyab.,1:1,Sev. Cherepovets,Kontinental Hockey League
050,13.02.,17:00,KHL,Lok. Jaroslawl,2:2,Torp. Nowgorod,Kontinental Hockey League
051,13.02.,17:30,KHL,AK Bars Kasan,2:3,HK CSKA Moskau,Kontinental Hockey League
052,13.02.,17:30,KHL,Spartak Moskau,0:2,SKA St. Petersburg,Kontinental Hockey League
053,13.02.,17:30,KHL,Dynamo Moskau,5:3,Jokerit Helsinki,Kontinental Hockey League
054,13.02.,17:30,EH FIN,HIFK Helsinki,5:2,Vaasan Sport,Finnland SM-Liiga
055,13.02.,17:30,EH FIN,HC TPS Turku,4:1,JYP Jyväskylä,Finnland SM-Liiga
056,13.02.,17:30,EH FIN,Ässät Pori,3:3,HPK Hämeenlinna,Finnland SM-Liiga
057,13.02.,18:30,KHL,Slovan Bratislava,3:2,HK Dinamo Minsk,Kontinental Hockey League
058,13.02.,18:45,SUI SL,FC Luzern,1:3,FC Sion,Schweiz Axpo Super League
059,13.02.,19:00,SUI 2,FC Lausanne-Sport,3:2,SC Kriens,Schweiz Challenge League
060,13.02.,19:00,FRA 1,AS Saint Etienne,2:1,Racing Strasbourg,Frankreich Ligue 1
061,13.02.,19:30,FRA 1,SM Caen,0:1,FC Nantes,Frankreich Ligue 1
062,13.02.,19:30,EH GER,Nürnberg Ice Tiger,5:2,Iserlohn Roosters,Deutschland Deutsche Eishockey Liga
063,13.02.,20:45,ENG CS,Ipswich Town,1:1,Derby County,England Championship
064,13.02.,20:45,ENG CS,Preston North End,3:1,Norwich City,England Championship
065,13.02.,20:45,ENG CS,FC Brentford,1:0,Aston Villa,England Championship
066,13.02.,20:45,ENG CS,Leeds United,2:1,Swansea City,England Championship
067,13.02.,20:45,ENG CS,Sheffield United,1:0,FC Middlesbrough,England Championship
068,13.02.,20:45,ENG CS,Wigan Athletic,0:0,Stoke City,England Championship
069,13.02.,21:00,ENG CS,FC Reading,2:1,Blackburn Rovers,England Championship
070,13.02.,21:00,CL,Tottenham ENG,3:0,Bor. Dortmund GER,UEFA Champions League
071,13.02.,21:00,CL,Tottenham,3:1,Bor. Dortmund+1,UEFA Champions League
072,13.02.,21:00,CL,Tottenham+1,4:0,Bor. Dortmund,UEFA Champions League
073,13.02.,21:00,CL,Ajax Amsterd. NED,1:2,Real Madrid ESP,UEFA Champions League
074,13.02.,22:15,COPA L,Club Libertad PAR,5:1,The Strongest BOL,Copa Libertadores
075,13.02.,22:15,COPA L,Univ. de Chile CHI,0:0,FBC Melgar PER,Copa Libertadores
076,14.02.,00:30,COPA L,Sao Paulo SP BRA,0:0,CA Talleres ARG,Copa Libertadores
077,14.02.,00:30,COPA L,Caracas FC VEN,0:0,Delfin SC ECU,Copa Libertadores
078,14.02.,10:30,KHL,A. Vladivostok,3:0,Salavat Yulaev Ufa,Kontinental Hockey League
079,14.02.,10:30,KHL,Amur Chabarowsk,3:2,Avangard Omsk,Kontinental Hockey League
080,14.02.,14:15,DA-RTL,"Shiffrin, Mikaela",Vlhova,"Vlhova, Petra","Ski Alpin, Damen Riesentorlauf"
081,14.02.,14:15,DA-RTL,Rebensburg V.,Rebensb,"Worley, Tessa","Ski Alpin, Damen Riesentorlauf"
082,14.02.,14:15,DA-RTL,Mowinckel R.,Mowinck,"Brignone, Federica","Ski Alpin, Damen Riesentorlauf"
083,14.02.,14:15,DA-RTL,"Bassino, Marta",Bassino,"Holdener, Wendy","Ski Alpin, Damen Riesentorlauf"
084,14.02.,14:15,DA-RTL,"Hansdotter, Frida",Hector,"Hector, Sara","Ski Alpin, Damen Riesentorlauf"
085,14.02.,14:15,DA-RTL,"Haaser, Ricarda","Haaser,","Hrovat, Meta","Ski Alpin, Damen Riesentorlauf"
086,14.02.,14:15,DA-RTL,"Liensberger, Kath.",Liensbe,"Schild, Bernadette","Ski Alpin, Damen Riesentorlauf"
087,14.02.,14:15,DA-RTL,"Truppe, Katharina",Frasse,Frasse Sombet C.,"Ski Alpin, Damen Riesentorlauf"
088,14.02.,14:30,KHL,HC Barys,3:1,HC Red Star Kunlun,Kontinental Hockey League
089,14.02.,17:00,KHL,Neftekhimik,4:4,Sibir Nowosibirsk,Kontinental Hockey League
090,14.02.,17:30,EH FIN,Lukko Rauma,8:1,Kärpät Oulu,Finnland SM-Liiga
091,14.02.,18:30,BB GER,Oldenburg,83:82,Bayern München,Deutschland BBL
092,14.02.,18:55,EL,SK Rapid Wien AUT,0:1,Inter Mailand ITA,UEFA Europa League
093,14.02.,18:55,EL,SK Rapid Wien+1,1:1,Inter Mailand,UEFA Europa League
094,14.02.,18:55,EL,SK Rapid Wien+2,2:1,Inter Mailand,UEFA Europa League
095,14.02.,18:55,EL,Slavia Prag CZE,0:0,KRC Genk BEL,UEFA Europa League
096,14.02.,18:55,EL,FC Krasnodar RUS,0:0,Leverkusen GER,UEFA Europa League
097,14.02.,18:55,EL,Stade Rennes FRA,3:3,Betis Sevilla ESP,UEFA Europa League
098,14.02.,18:55,EL,Olympiakos P. GRE,2:2,Dynamo Kiev UKR,UEFA Europa League
099,14.02.,18:55,EL,Lazio Rom ITA,0:1,FC Sevilla ESP,UEFA Europa League
100,14.02.,18:55,EL,BATE Borisov BLR,1:0,FC Arsenal ENG,UEFA Europa League
101,14.02.,18:55,EL,Galatasaray TUR,1:2,Benfica Lissab POR,UEFA Europa League
102,14.02.,19:00,EH SWE,Lulea Hockey,5:1,Malmö IF,Schweden Elitserien
103,14.02.,19:00,EH SWE,Växjö Lakers,5:3,Brynas IF,Schweden Elitserien
104,14.02.,19:00,EH SWE,Skelleftea AIK,3:3,Mora IK,Schweden Elitserien
105,14.02.,19:00,EH SWE,Timra IK,1:5,Frölunda HC,Schweden Elitserien
106,14.02.,19:00,EH SWE,Linköpings HC,3:4,Rögle BK,Schweden Elitserien
107,14.02.,19:15,EH AUT,Villacher SV,5:2,Black Wings Linz,Österreich Eishockey Liga
108,14.02.,19:30,EH GER,Krefeld Pinguine,5:2,EHC Wolfsburg,Deutschland Deutsche Eishockey Liga
109,14.02.,20:30,FRA 3,FC Chambly,2:0,US Quevilly Rouen,Frankreich National
110,14.02.,21:00,EL,Club Brügge BEL,2:1,RB Salzburg AUT,UEFA Europa League
111,14.02.,21:00,EL,Club Brügge+1,3:1,RB Salzburg,UEFA Europa League
112,14.02.,21:00,EL,Vikt. Pilsen CZE,2:1,Dinamo Zagreb CRO,UEFA Europa League
113,14.02.,21:00,EL,FC Zürich SUI,1:3,SSC Napoli ITA,UEFA Europa League
114,14.02.,21:00,EL,Malmö FF SWE,1:2,FC Chelsea ENG,UEFA Europa League
115,14.02.,21:00,EL,Shakhtar Don. UKR,2:2,E. Frankfurt GER,UEFA Europa League
116,14.02.,21:00,EL,Celtic Glasgow SCO,0:2,FC Valencia ESP,UEFA Europa League
117,14.02.,21:00,EL,Sporting Liss. POR,0:1,Villarreal CF ESP,UEFA Europa League
118,15.02.,00:30,COPA L,Atletico Nac. COL,0:0,Dvo. La Guaira VEN,Copa Libertadores
119,15.02.,00:30,COPA S,Corinthians SP BRA,1:1,Racing Club ARG,Copa Sudamericana
120,15.02.,01:00,ARG 1,CA Rosario Central,1:1,CA River Plate,Argentinien Primera Division
