Num,Date,Time,League,Team 1,Score,Team 2,League Name
050,08.05.,17:30,DEN 2,Naestved BK,4:1,FC Roskilde,Dänemark 1. Division
051,08.05.,17:30,FIN 1,HIFK Helsinki,1:1,IFK Mariehamn,Finnland Veikkausliiga
052,08.05.,18:00,NOR 2,Ham-Kam,0:0,Sogndal IL,Norwegen Adeccoligaen
053,08.05.,18:00,BOS CUP,FK Sarajevo,3:0,NK Siroki Brijeg,Bosnien Cup
054,08.05.,18:00,EST CUP,JK Nomme Kalju,2:2,FC Levadia Tallinn,Estland Cup
055,08.05.,18:30,GER DA,Werder Bremen Dam.,0:1,Bayern Damen,Deutschland Frauen Bundesliga
056,08.05.,18:30,DEN 2,HB Köge,0:0,FC Helsingor,Dänemark 1. Division
057,08.05.,18:30,DEN 2,Silkeborg IF,5:0,Thisted FC,Dänemark 1. Division
058,08.05.,18:30,DEN 2,Nyköbing FC,2:0,Hvidovre IF,Dänemark 1. Division
059,08.05.,18:30,DEN 2,BK Fremad Amager,4:3,Lyngby BK,Dänemark 1. Division
060,08.05.,18:30,MLT CUP,Hibernians FC*,2:2,Valletta FC,Malta FA Trophy
061,08.05.,19:00,BB GER,Alba Berlin,110:98,Bonn,Deutschland BBL
062,08.05.,20:30,BB GER,BB Bamberg,86:93,Oldenburg,Deutschland BBL
063,08.05.,21:00,CL,Ajax Amsterd. NED,2:3,Tottenham ENG,UEFA Champions League
064,08.05.,21:00,CL,Ajax Amsterdam,2:4,Tottenham+1,UEFA Champions League
065,08.05.,21:00,CL,Ajax Amsterdam+1,3:3,Tottenham,UEFA Champions League
066,09.05.,00:15,COPA L,Cruzeiro EC MG BRA,1:2,CS Emelec ECU,Copa Libertadores
067,09.05.,00:15,COPA L,CA Huracan ARG,3:0,Deportivo Lara VEN,Copa Libertadores
068,09.05.,00:15,COPA L,Gremio RS BRA,2:0,Univ. Catolica CHI,Copa Libertadores
069,09.05.,00:15,COPA L,Rosario Cen. ARG,2:1,Club Libertad PAR,Copa Libertadores
070,09.05.,01:00,USA MLS,Atlanta United FC,2:0,FC Toronto,USA Major League Soccer
071,09.05.,01:30,USA MLS,Columbus Crew,3:1,LA Galaxy,USA Major League Soccer
072,09.05.,02:00,USA MLS,NY Red Bulls,1:2,Montreal Impact,USA Major League Soccer
073,09.05.,02:00,USA MLS,Chicago Fire,5:0,New England Rev.,USA Major League Soccer
074,09.05.,02:30,COPA L,CA Penarol URU,0:0,CR Flamengo RJ BRA,Copa Libertadores
075,09.05.,02:30,COPA L,LDU Quito ECU,4:0,San Jose Oruro BOL,Copa Libertadores
076,09.05.,02:30,COPA L,Atl. Junior COL,0:1,FBC Melgar PER,Copa Libertadores
077,09.05.,02:30,COPA L,SE Palmeiras S BRA,1:0,CA San Lorenzo ARG,Copa Libertadores
078,09.05.,02:00,NBA,Milwaukee Bucks,116:91,Boston Celtics,USA NBA
079,09.05.,04:30,NBA,Golden State W.,104:99,Houston Rockets,USA NBA
080,09.05.,17:30,FIN 2,Turun Palloseura,2:1,TPV Tampere,Finnland Ykkonen
081,09.05.,18:00,DEN 2,Viborg FF,2:1,FC Fredericia,Dänemark 1. Division
082,09.05.,18:00,CRO 1,NK Inter Zapresic,0:3,NK Rudes,Kroatien 1. HNL
083,09.05.,19:00,HB GER,HSG Wetzlar,23:27,THW Kiel,Deutsche Handball Bundesliga
084,09.05.,19:00,HB GER,TVB Stuttgart,30:31,TSV GWD Minden,Deutsche Handball Bundesliga
085,09.05.,19:00,HB GER,FA Göppingen,25:23,HC Erlangen,Deutsche Handball Bundesliga
086,09.05.,19:00,HB GER,SG BBM Bietigheim,29:27,Hannover Burgd.,Deutsche Handball Bundesliga
087,09.05.,20:45,FRA 3,Cholet,2:2,Villefranche-Beauj,Frankreich National
088,09.05.,20:45,FRA 3,FC Chambly,1:2,Dunkerque,Frankreich National
089,09.05.,20:45,FRA 3,FC Bourg Peronnas,2:4,Boulogne Sur Mer,Frankreich National
090,09.05.,20:45,FRA 3,US Marignane,0:1,Le Mans UC 72,Frankreich National
091,09.05.,20:45,FRA 3,Jeanne d' Arc,1:1,US Quevilly Rouen,Frankreich National
092,09.05.,20:45,FRA 3,Sannois Gratien,1:4,FC Pau,Frankreich National
093,09.05.,20:45,FRA 3,Stade Laval,1:1,Rodez Aveyron,Frankreich National
094,09.05.,20:45,FRA 3,Lyon Duchere,2:2,FC Tours,Frankreich National
095,09.05.,20:45,FRA 3,Avranches,0:2,Concarneau,Frankreich National
096,09.05.,21:00,EL,FC Valencia ESP,2:4,FC Arsenal ENG,UEFA Europa League
097,09.05.,21:00,EL,FC Valencia,2:5,FC Arsenal+1,UEFA Europa League
098,09.05.,21:00,EL,FC Valencia+1,3:4,FC Arsenal,UEFA Europa League
099,09.05.,21:00,EL,FC Chelsea ENG,1:1,E. Frankfurt GER,UEFA Europa League
100,09.05.,21:00,EL,FC Chelsea,1:2,Eintr. Frankfurt+1,UEFA Europa League
101,09.05.,21:00,EL,FC Chelsea,1:3,Eintr. Frankfurt+2,UEFA Europa League
102,10.05.,00:15,COPA L,CD Godoy Cruz ARG,1:0,UD Concepcion CHI,Copa Libertadores
103,10.05.,00:15,COPA L,Ol. Asuncion PAR,0:1,Sp. Cristal PER,Copa Libertadores
104,10.05.,02:30,COPA L,J.Wilstermann BOL,0:2,Dep.Tolima COL,Copa Libertadores
105,10.05.,02:30,COPA L,Boca Juniors ARG,2:1,Atletico PR BRA,Copa Libertadores
106,11.05.,15:30,GER BL,TSG Hoffenheim,0:1,Werder Bremen,Deutschland Bundesliga
107,11.05.,15:30,GER BL,Bor. Dortmund,3:2,Fortuna Düsseldorf,Deutschland Bundesliga
108,11.05.,15:30,GER BL,Bayer Leverkusen,1:1,FC Schalke 04,Deutschland Bundesliga
109,11.05.,15:30,GER BL,RB Leipzig,0:0,FC Bayern München,Deutschland Bundesliga
110,11.05.,15:30,GER BL,VfB Stuttgart,3:0,VfL Wolfsburg,Deutschland Bundesliga
111,11.05.,15:30,GER BL,FC Augsburg,3:4,Hertha BSC,Deutschland Bundesliga
112,11.05.,15:30,GER BL,Hannover 96,3:0,SC Freiburg,Deutschland Bundesliga
113,11.05.,15:30,GER BL,1. FC Nürnberg,0:4,Mönchengladbach,Deutschland Bundesliga
114,12.05.,18:00,GER BL,Eintr. Frankfurt,0:2,FSV Mainz 05,Deutschland Bundesliga
115,11.05.,17:00,AUT BL,SCR Altach,2:2,Admira Wacker,"Österreich Bundesliga, Qualifikationsgruppe"
116,11.05.,17:00,AUT BL,TSV Hartberg,2:1,SV Mattersburg,"Österreich Bundesliga, Qualifikationsgruppe"
117,11.05.,17:00,AUT BL,SK Rapid Wien,1:0,Wacker Innsbruck,"Österreich Bundesliga, Qualifikationsgruppe"
118,12.05.,14:30,AUT BL,SK Sturm Graz,1:3,FK Austria Wien,Österreich Bundesliga
119,12.05.,14:30,AUT BL,Wolfsberger AC,4:0,SKN St. Pölten,Österreich Bundesliga
120,12.05.,17:00,AUT BL,RB Salzburg,2:1,LASK Linz,Österreich Bundesliga
