Num,Date,Time,League,Team 1,Score,Team 2,League Name
023,12.04.,00:00,NIC 1,Municipal Jalapa,0:0,Diriangen FC,Nicaragua Primera Division
024,12.04.,00:00,NIC 1,Las Sabanas CF,0:1,Managua FC,Nicaragua Primera Division
025,12.04.,00:00,NIC 1,Las Sabanas CF+1,1:1,Managua FC,Nicaragua Primera Division
026,12.04.,02:00,NIC 1,Juventus Managua,abgesagt,Real Madriz,Nicaragua Primera Division
027,12.04.,15:00,BLR RES,Sl. Mozyr Reserve,0:2,Rukh Brest Reserve,Weißrussland Reserve Liga
028,12.04.,13:00,TAJ 1,FC Khudzhand,2:3,FC Khatlon,Tadschikistan 1. Liga
029,12.04.,14:00,BLR 1,FC Minsk,0:3,FC BATE Borisov,Weißrussland Premier League
030,12.04.,14:00,BLR 1,FC Minsk+1,1:3,FC BATE Borisov,Weißrussland Premier League
031,12.04.,15:00,BUR 1,Le Messager Ngozi,abgesagt,Sport Dynamic,Burundi 1.Liga
032,12.04.,16:00,BLR 1,FC Smolevichi,0:0,Shakhter Soligorsk,Weißrussland Premier League
033,12.04.,16:00,BLR 1,FC Smolevichi+1,1:0,Shakhter Soligorsk,Weißrussland Premier League
034,12.04.,18:00,BLR 1,Dinamo Brest,3:1,Isloch,Weißrussland Premier League
035,12.04.,18:00,BLR 1,Dinamo Brest,3:2,Isloch+1,Weißrussland Premier League
036,12.04.,21:30,NIC U20,U20 CD Ocotal,1:2,U20 Walter Ferrett,Nicaragua U20
037,13.04.,00:00,NIC 1,CD Ocotal,0:1,CD Walter Ferretti,Nicaragua Primera Division
038,13.04.,16:30,BLR 1,Slavia Mozyr,0:0,FC Rukh Brest,Weißrussland Premier League
039,13.04.,16:30,BLR 1,Slavia Mozyr,0:1,FC Rukh Brest+1,Weißrussland Premier League
040,15.04.,18:00,NIC U20,U20 Walter Ferrett,10:3,U20 Las Sabanas CF,Nicaragua U20
041,15.04.,22:00,NIC U20,U20 Juve Managua,2:1,U20 CD Ocotal,Nicaragua U20
042,15.04.,21:00,NIC U20,U20 Managua,abgesagt,U20 ART Jalapa,Nicaragua U20
043,16.04.,00:00,NIC U20,U20 Real Esteli FC,4:1,U20 Diriangen,Nicaragua U20
044,16.04.,03:00,NIC 1,Real Madriz,2:0,Chinandega FC,Nicaragua Primera Division
045,16.04.,00:00,NIC 1,CD Walter Ferretti,2:0,Las Sabanas CF,Nicaragua Primera Division
046,16.04.,01:00,NIC 1,Juventus Managua,0:1,CD Ocotal,Nicaragua Primera Division
047,16.04.,03:00,NIC 1,Managua FC,6:1,Municipal Jalapa,Nicaragua Primera Division
048,16.04.,03:00,NIC 1,Real Esteli FC,0:0,Diriangen FC,Nicaragua Primera Division
049,16.04.,03:00,NIC 1,Real Esteli FC,0:1,Diriangen FC+1,Nicaragua Primera Division
050,16.04.,16:30,BLR 1,Energet. BGU Minsk,0:1,FC Gorodeya,Weißrussland Premier League
051,16.04.,16:30,BLR 1,Energet. BGU Minsk,0:2,FC Gorodeya+1,Weißrussland Premier League
052,16.04.,18:30,BLR 1,FC Dinamo Minsk,2:0,Neman Grodno,Weißrussland Premier League
053,16.04.,18:30,BLR 1,FC Dinamo Minsk,2:1,Neman Grodno+1,Weißrussland Premier League
