Num,Date,Time,League,Team 1,Score,Team 2,League Name
094,14.07.,18:45,FS,SK Rapid Wien AUT,2:1,1. FC Nürnberg GER,Freundschaftsspiele International (Klub)
095,14.07.,19:00,U19 EM,Italien U19,0:3,Portugal U19,U19 Europameisterschaft
096,14.07.,19:00,CZE 1,Sparta Prag,0:2,1. FC Slovacko,Tschechien Gambrinus Liga
097,14.07.,20:00,NOR 1,Lilleström SK,2:1,Strömsgodset,Norwegen Tippeligaen
098,14.07.,21:00,AFR CUP,Algerien,2:1,Nigeria,Afrika Cup
099,14.07.,21:00,BRA 1,Corinthians SP,1:0,CS Alagoano AL,Brasilien Brasilero Serie A
100,14.07.,21:00,BRA 1,Cruzeiro EC MG,0:0,Botafogo FR RJ,Brasilien Brasilero Serie A
101,14.07.,21:00,BRA 1,Atletico PR,1:0,Internacional RS,Brasilien Brasilero Serie A
102,15.07.,00:00,BRA 1,Chapecoense SC,1:2,Atletico MG,Brasilien Brasilero Serie A
103,15.07.,16:45,U19 EM,Norwegen U19,1:1,Irland U19,U19 Europameisterschaft
104,15.07.,17:00,ROU 1,Gaz Metan Medias,2:2,Chindia Targoviste,Rumänien Liga 1
105,15.07.,18:00,CZE 1,FC Fastav Zlin,0:1,SK Slavia Prag,Tschechien Gambrinus Liga
106,15.07.,19:00,U19 EM,Tschechien U19,0:3,Frankreich U19,U19 Europameisterschaft
107,15.07.,19:00,RUS PL,Lok Moskau,1:1,FC Rubin Kazan,Russland Premier League
108,15.07.,19:00,DEN 1,Hobro IK,1:1,AGF Aarhus,Dänemark Superligaen
109,15.07.,19:00,NOR 1,Stabaek IF,3:3,Sarpsborg 08,Norwegen Tippeligaen
110,15.07.,19:00,SWE 1,Helsingborgs IF,1:0,IK Sirius FK,Schweden Allsvenskan
111,15.07.,19:00,SWE 1,GIF Sundsvall,2:3,Hammarby IF,Schweden Allsvenskan
112,15.07.,19:30,BUL 1,FC Dunav 2010,1:4,Levski Sofia,Bulgarien Premier League
113,15.07.,20:00,ROU 1,Viitorul Constanta,5:0,Dinamo Bukarest,Rumänien Liga 1
114,15.07.,20:45,IRL 1,UC Dublin,1:0,Boh. Dublin,Irland Premier Division
115,15.07.,21:15,ISL 1,Vikingur Reykjavik,1:1,Fylkir Reykjavik,Island Urvalsdeild
116,15.07.,21:15,ISL 1,UMF Grindavik,1:1,IA Akranes,Island Urvalsdeild
117,16.07.,01:00,BRA 1,Fluminense RJ,1:1,Ceara SC CE,Brasilien Brasilero Serie A
118,16.07.,01:00,BRA 2,Cuiaba MT,1:1,Sport Recife PE,Brasilien Brasilero Serie B
119,16.07.,02:30,COL 1,Rionegro Aguilas,1:3,Cucuta Deportivo,Kolumbien Primera Liga
120,16.07.,03:00,FS,Colorado Rapid USA,0:3,FC Arsenal ENG,Freundschaftsspiele International (Klub)
