Num,Date,Time,League,Team 1,Score,Team 2,League Name
025,05.07.,21:00,IRL 1,Cork City FC,0:0,Boh. Dublin,Irland Premier Division
026,05.07.,21:00,IRL 1,FC Shamrock Rovers,0:0,FC Sligo Rovers,Irland Premier Division
027,05.07.,21:00,AFR CUP,Uganda,0:1,Senegal,Afrika Cup
028,05.07.,21:00,AFR CUP,Uganda+1,1:1,Senegal,Afrika Cup
029,05.07.,21:00,NOR 1,Viking FK,0:0,FK Haugesund,Norwegen Tippeligaen
030,05.07.,21:15,ISL 1,Stjarnan Gardab.,0:0,UMF Grindavik,Island Urvalsdeild
031,06.07.,11:00,JPN 1,Shimizu S-Pulse,2:1,Vissel Kobe,Japan J.League
032,06.07.,12:00,JPN 1,Yokohama F Marinos,1:0,Oita Trinita,Japan J.League
033,06.07.,12:00,JPN 1,Kashima Antlers,2:0,Jubilo Iwata,Japan J.League
034,06.07.,12:00,JPN 1,Sanfr. Hiroshima,1:1,Cerezo Osaka,Japan J.League
035,06.07.,12:00,JPN 1,Urawa RD,1:0,Vegalta Sendai,Japan J.League
036,06.07.,15:00,FS,SC Paderborn GER,3:2,Ipswich Town ENG,Freundschaftsspiele International (Klub)
037,06.07.,15:30,FS,Union Berlin GER,2:1,Bröndby IF DEN,Freundschaftsspiele International (Klub)
038,06.07.,15:30,FS,FC Zürich SUI,3:5,VfB Stuttgart GER,Freundschaftsspiele International (Klub)
039,06.07.,15:30,FS,SK Rapid Wien AUT*,2:1,FK Jablonec CZE,Freundschaftsspiele International (Klub)
040,06.07.,15:00,SWE 1,IK Sirius FK,1:1,Östersunds FK,Schweden Allsvenskan
041,06.07.,15:00,SWE 1,Kalmar FF,0:1,AIK Stockholm,Schweden Allsvenskan
042,06.07.,16:00,SWE 1,IFK Göteborg,2:1,GIF Sundsvall,Schweden Allsvenskan
043,06.07.,16:00,FIN 1,FC Honka,1:2,Kuopio PS,Finnland Veikkausliiga
044,06.07.,16:00,FIN 1,KPV Kokkola,2:1,Vaasa PS,Finnland Veikkausliiga
045,06.07.,16:00,FIN 1,Rovaniemi PS,1:2,IFK Mariehamn,Finnland Veikkausliiga
046,06.07.,16:00,FIN 2,Mypa Myllykoski,0:3,Ekenäs IF,Finnland Ykkonen
047,06.07.,16:00,FIN 2,AC Oulu,3:3,TPV Tampere,Finnland Ykkonen
048,06.07.,16:00,FIN 2,AC Kajaani,0:1,Turun Palloseura,Finnland Ykkonen
049,06.07.,16:00,FIN 2,FF Jaro,3:2,FC KTP,Finnland Ykkonen
050,06.07.,16:00,FIN 2,Musa Pori,1:5,Haka Valkeakoski,Finnland Ykkonen
051,06.07.,16:00,ISL 1,IA Akranes,2:0,Fylkir Reykjavik,Island Urvalsdeild
052,06.07.,16:00,FS,AZ Alkmaar NED,5:2,Club Brügge BEL,Freundschaftsspiele International (Klub)
053,06.07.,16:00,FS,Arsenal Tula RUS*,1:1,RB Salzburg AUT,Freundschaftsspiele International (Klub)
054,06.07.,16:00,FS,VfL Wolfsburg GER,2:1,Hansa Rostock GER,Freundschaftsspiele International (Klub)
055,06.07.,16:00,FS,SCR Altach AUT*,2:0,FC Dornbirn AUT,Freundschaftsspiele International (Klub)
056,06.07.,16:30,FS,Kapfenberg AUT,3:3,SK Sturm Graz AUT,Freundschaftsspiele International (Klub)
057,06.07.,17:00,FS,LASK Linz AUT,2:1,Bohem.Prag CZE,Freundschaftsspiele International (Klub)
058,06.07.,17:00,WM DAM,England Damen,1:2,Schweden Damen,Damen WM 2019 in Frankreich
